"Yr","Cls","Ht","Player","Team","Conf","G.x","Min%","PRPG!","GBPM","ORtg","Usg","eFG","TS","OR","DR","Ast","TO","Blk","Stl","FTR","FT_raw","FT_pct","2P_raw","2P_pct","3P_raw","3P_pct","Draft_Yr","Pk","Tm","College","Yrs","G.y","MP","PTS","TRB","AST","FG_Perc","X3P_Perc","FT_Perc","MP_per_G","PTS_per_G_per_G","TRB_per_G_per_G","AST_per_G_per_G","WS_per_G","WS_per_48","BPM","VORP"
2012,"Fr","6-3","Bradley Beal","Top 100 quality games:","Top 100:","21","87.7","4.9","8.0","108.8","23.3","50.9","56.4","5.0",18.4,14.9,17.9,2.9,2.5,39.5,"75-92",0.815,"66-126",0.524,"35-107",0.327,2012,3,"WAS","University of Florida",7,488,16779,9684,1927,1824,0.452,0.384,0.798,34.4,19.8,3.9,3.7,36.4,0.104,1,12.6
2012,"Fr","6-3","Bradley Beal","Top 50 quality games:","Top 50:","14","88.2","5.2","9.2","107.4","23.3","49.7","53.6","4.9",18.6,15.8,16.3,3,2.9,28,"37-47",0.787,"43-90",0.478,"27-78",0.346,2012,3,"WAS","University of Florida",7,488,16779,9684,1927,1824,0.452,0.384,0.798,34.4,19.8,3.9,3.7,36.4,0.104,1,12.6
2012,"Sr","6-10","Bernard James","Florida St.","ACC","35","68.9","2.7","7.2","106.8","20.2","60.6","60.2","13.6",17.2,3.6,21.7,9.5,1.6,44.8,"64-116",0.552,"157-259",0.606,"0-0",0,2012,33,"CLE","Florida State University",3,92,761,203,212,13,0.497,0,0.68,8.3,2.2,2.3,0.1,1.9,0.117,-1.1,0.2
2012,"Sr","6-10","Bernard James","Conf. games:","Conf. games:","16","72.0","3.6","8.7","114.6","19.3","63.1","64.4","14.0",19.5,3.8,20.8,8.4,2.1,48.6,"36-54",0.667,"70-111",0.631,"0-0",0,2012,33,"CLE","Florida State University",3,92,761,203,212,13,0.497,0,0.68,8.3,2.2,2.3,0.1,1.9,0.117,-1.1,0.2
2012,"Sr","6-10","Bernard James","Top 100 quality games:","Top 100:","21","73.5","3.0","6.3","103.9","21.1","54.0","57.2","13.8",15.2,4,22.2,8.9,1.6,36.8,"46-64",0.719,"94-174",0.54,"0-0",0,2012,33,"CLE","Florida State University",3,92,761,203,212,13,0.497,0,0.68,8.3,2.2,2.3,0.1,1.9,0.117,-1.1,0.2
2012,"Sr","6-10","Bernard James","Top 50 quality games:","Top 50:","17","73.7","2.9","5.6","104.3","19.5","54.8","57.1","12.3",16.4,4.4,21.3,8.1,1.4,29.6,"28-40",0.7,"74-135",0.548,"0-0",0,2012,33,"CLE","Florida State University",3,92,761,203,212,13,0.497,0,0.68,8.3,2.2,2.3,0.1,1.9,0.117,-1.1,0.2
2012,"Jr","6-5","Glen Rice","Georgia Tech","ACC","21","50.4","3.3","5.9","103.9","25.7","52.5","53.9","8.0",17.3,19.1,18.8,3.3,2.8,29.6,"40-66",0.606,"72-133",0.541,"30-90",0.333,2013,35,"PHI","Georgia Institute of Technology",2,16,152,43,24,9,0.269,0.25,0.692,9.5,2.7,1.5,0.6,-0.2,-0.065,-7.3,-0.2
2012,"Jr","6-5","Glen Rice","Conf. games:","Conf. games:","10","47.3","3.4","4.1","100.8","27.3","50.0","51.7","7.5",20.1,16.4,17.1,2.4,2.1,36.3,"24-41",0.585,"31-68",0.456,"17-45",0.378,2013,35,"PHI","Georgia Institute of Technology",2,16,152,43,24,9,0.269,0.25,0.692,9.5,2.7,1.5,0.6,-0.2,-0.065,-7.3,-0.2
2012,"Jr","6-5","Glen Rice","Top 100 quality games:","Top 100:","13","53.8","3.3","5.1","99.8","26.9","49.0","50.6","7.5",15.4,20.4,17.8,2.3,3.1,29.7,"26-44",0.591,"44-88",0.5,"19-60",0.317,2013,35,"PHI","Georgia Institute of Technology",2,16,152,43,24,9,0.269,0.25,0.692,9.5,2.7,1.5,0.6,-0.2,-0.065,-7.3,-0.2
2012,"Jr","6-5","Glen Rice","Top 50 quality games:","Top 50:","7","53.9","4.5","7.3","109.0","27.3","59.5","60.2","6.4",19.8,16.8,19.2,1.7,2.5,35.1,"16-26",0.615,"23-41",0.561,"14-33",0.424,2013,35,"PHI","Georgia Institute of Technology",2,16,152,43,24,9,0.269,0.25,0.692,9.5,2.7,1.5,0.6,-0.2,-0.065,-7.3,-0.2
2012,"Sr","7-0","Robert Sacre","Gonzaga","WCC","33","65.4","3.0","4.9","111.7","22.9","51.1","59.5","9.9",17.7,5.7,18.1,5.8,0.8,86,"150-197",0.761,"117-227",0.515,"0-2",0,2012,60,"LAL","Gonzaga University",4,189,2745,787,593,126,0.436,0,0.671,14.5,4.2,3.1,0.7,2.4,0.042,-3.1,-0.8
2012,"Sr","7-0","Robert Sacre","Conf. games:","Conf. games:","16","64.7","2.6","5.2","110.0","23.7","52.8","62.0","8.6",19.1,5.1,20.6,6.3,0.7,97.2,"80-103",0.777,"56-106",0.528,"0-0",0,2012,60,"LAL","Gonzaga University",4,189,2745,787,593,126,0.436,0,0.671,14.5,4.2,3.1,0.7,2.4,0.042,-3.1,-0.8
2012,"Sr","7-0","Robert Sacre","Top 100 quality games:","Top 100:","13","68.4","2.8","3.1","102.5","22.2","47.7","52.8","8.9",13.4,5.9,16.3,4.9,0.8,56.1,"41-60",0.683,"51-107",0.477,"0-0",0,2012,60,"LAL","Gonzaga University",4,189,2745,787,593,126,0.436,0,0.671,14.5,4.2,3.1,0.7,2.4,0.042,-3.1,-0.8
2012,"Sr","7-0","Robert Sacre","Top 50 quality games:","Top 50:","6","67.5","2.1","1.4","96.0","21.1","45.5","51.0","8.1",16.9,5.3,18.8,4.5,0.4,61.4,"18-27",0.667,"20-44",0.455,"0-0",0,2012,60,"LAL","Gonzaga University",4,189,2745,787,593,126,0.436,0,0.671,14.5,4.2,3.1,0.7,2.4,0.042,-3.1,-0.8
2012,"So","7-0","Meyers Leonard","Illinois","B10","32","78.6","3.8","6.4","112.5","22.0","58.6","61.8","9.1",21.6,9.9,18.7,6.9,0.9,43.6,"93-127",0.732,"169-280",0.604,"1-11",0.091,2012,11,"POR","University of Illinois at Urbana-Champaign",7,393,6095,2183,1470,338,0.479,0.385,0.828,15.5,5.6,3.7,0.9,13.4,0.106,-1.4,0.9
2012,"So","7-0","Meyers Leonard","Conf. games:","Conf. games:","18","83.0","3.7","4.3","105.5","22.6","54.8","58.9","9.0",23.5,8,19.9,5.2,0.7,47,"58-79",0.734,"92-160",0.575,"0-8",0,2012,11,"POR","University of Illinois at Urbana-Champaign",7,393,6095,2183,1470,338,0.479,0.385,0.828,15.5,5.6,3.7,0.9,13.4,0.106,-1.4,0.9
2012,"So","7-0","Meyers Leonard","Top 100 quality games:","Top 100:","22","83.8","4.1","5.9","110.5","21.6","56.7","59.8","8.7",21.1,8.9,17.7,5.8,1,45.2,"66-94",0.702,"118-200",0.59,"0-8",0,2012,11,"POR","University of Illinois at Urbana-Champaign",7,393,6095,2183,1470,338,0.479,0.385,0.828,15.5,5.6,3.7,0.9,13.4,0.106,-1.4,0.9
2012,"So","7-0","Meyers Leonard","Top 50 quality games:","Top 50:","15","82.1","3.7","4.9","105.2","21.9","52.1","55.1","8.9",23.6,9.7,16.8,4.5,1.1,45.1,"42-64",0.656,"74-136",0.544,"0-6",0,2012,11,"POR","University of Illinois at Urbana-Champaign",7,393,6095,2183,1470,338,0.479,0.385,0.828,15.5,5.6,3.7,0.9,13.4,0.106,-1.4,0.9
2012,"So","6-8","Royce White","Iowa St.","B12","34","78.8","3.5","5.0","100.3","29.1","54.0","53.6","9.4",22.1,34.5,24.7,3,2.2,62.5,"102-205",0.498,"171-316",0.541,"4-12",0.333,2012,16,"HOU","Iowa State University",1,3,9,0,0,0,0,0,0,3,0,0,0,0,-0.121,-10.4,0
2012,"So","6-8","Royce White","Conf. games:","Conf. games:","18","80.0","3.4","4.4","96.1","30.6","52.2","50.1","8.7",25.7,41.1,25.1,2.3,2.2,62.4,"45-111",0.405,"87-167",0.521,"4-11",0.364,2012,16,"HOU","Iowa State University",1,3,9,0,0,0,0,0,0,3,0,0,0,0,-0.121,-10.4,0
2012,"So","6-8","Royce White","Top 100 quality games:","Top 100:","17","84.7","4.2","6.2","98.9","30.5","53.8","52.3","8.9",25.8,35.5,22.7,2.6,2.5,55.6,"49-110",0.445,"102-188",0.543,"3-10",0.3,2012,16,"HOU","Iowa State University",1,3,9,0,0,0,0,0,0,3,0,0,0,0,-0.121,-10.4,0
2012,"So","6-8","Royce White","Top 50 quality games:","Top 50:","13","85.2","4.8","7.1","101.0","31.2","56.1","54.2","9.6",25.6,34.6,22.4,2.7,2.6,48.5,"35-80",0.438,"88-156",0.564,"3-9",0.333,2012,16,"HOU","Iowa State University",1,3,9,0,0,0,0,0,0,3,0,0,0,0,-0.121,-10.4,0
2012,"Jr","6-4","Dion Waiters","Jacksonville St.","OVC","21","27.9","0.1","-0.4","90.8","17.5","36.2","44.4","7.1",11.6,22.9,25.2,0.3,4.4,67.2,"26-39",0.667,"21-47",0.447,"0-11",0,2012,4,"CLE","Syracuse University",7,409,11628,5394,1084,1143,0.412,0.347,0.692,28.4,13.2,2.7,2.8,8.7,0.036,-2.5,-1.6
2012,"Jr","6-4","Dion Waiters","Conf. games:","Conf. games:","10","29.3","0.9","1.9","102.4","20.3","40.5","49.8","8.8",14.4,26.7,21.2,0.6,4.7,81.1,"21-30",0.7,"15-32",0.469,"0-5",0,2012,4,"CLE","Syracuse University",7,409,11628,5394,1084,1143,0.412,0.347,0.692,28.4,13.2,2.7,2.8,8.7,0.036,-2.5,-1.6
2012,"Jr","6-4","Dion Waiters","Top 100 quality games:","Top 100:","4","38.1","-0.1","7.5","89.8","11.9","27.3","31.0","4.7",13.3,30.4,8.2,0,5.9,36.4,"2-4",0.5,"3-6",0.5,"0-5",0,2012,4,"CLE","Syracuse University",7,409,11628,5394,1084,1143,0.412,0.347,0.692,28.4,13.2,2.7,2.8,8.7,0.036,-2.5,-1.6
2012,"Jr","6-4","Dion Waiters","Top 50 quality games:","Top 50:","2","50.0","1.3","12.1","106.7","11.4","40.0","43.5","2.6",12.9,35.9,12.7,0,7.3,80,"2-4",0.5,"2-4",0.5,"0-1",0,2012,4,"CLE","Syracuse University",7,409,11628,5394,1084,1143,0.412,0.347,0.692,28.4,13.2,2.7,2.8,8.7,0.036,-2.5,-1.6
2012,"Jr","6-9","Thomas Robinson","Kansas","B12","39","79.2","4.6","8.9","106.7","29.4","51.2","54.9","11.1",28.9,13.1,16.8,2.9,2,46.2,"163-239",0.682,"254-503",0.505,"7-14",0.5,2012,5,"SAC","University of Kansas",5,313,4204,1528,1507,190,0.47,0,0.505,13.4,4.9,4.8,0.6,4.6,0.053,-3.2,-1.3
2012,"Jr","6-9","Thomas Robinson","Conf. games:","Conf. games:","18","79.0","4.7","8.6","106.9","30.3","54.0","57.0","10.9",32.1,13.1,18.4,3.6,1.7,44.1,"71-105",0.676,"124-230",0.539,"3-8",0.375,2012,5,"SAC","University of Kansas",5,313,4204,1528,1507,190,0.47,0,0.505,13.4,4.9,4.8,0.6,4.6,0.053,-3.2,-1.3
2012,"Jr","6-9","Thomas Robinson","Top 100 quality games:","Top 100:","27","82.2","4.3","7.2","101.1","29.2","48.5","51.9","9.9",26.9,10.7,16.5,2.6,1.7,44.6,"108-168",0.643,"180-372",0.484,"2-5",0.4,2012,5,"SAC","University of Kansas",5,313,4204,1528,1507,190,0.47,0,0.505,13.4,4.9,4.8,0.6,4.6,0.053,-3.2,-1.3
2012,"Jr","6-9","Thomas Robinson","Top 50 quality games:","Top 50:","19","82.6","4.0","6.2","99.0","28.9","47.4","51.2","9.3",26.5,8.4,17.2,2.5,1.3,42.9,"76-114",0.667,"123-263",0.468,"2-3",0.667,2012,5,"SAC","University of Kansas",5,313,4204,1528,1507,190,0.47,0,0.505,13.4,4.9,4.8,0.6,4.6,0.053,-3.2,-1.3
2012,"Sr","6-3","Tyshawn Taylor","Kansas","B12","39","83.3","4.2","6.4","104.5","27.5","53.8","56.9","0.7",6.6,29.7,22.7,0.5,2.4,42,"137-199",0.688,"168-322",0.522,"58-152",0.382,2012,41,"POR","University of Kansas",2,61,491,174,33,57,0.354,0.36,0.684,8,2.9,0.5,0.9,-0.9,-0.088,-8.8,-0.8
2012,"Sr","6-3","Tyshawn Taylor","Conf. games:","Conf. games:","18","84.8","5.3","8.2","111.5","27.9","58.5","60.5","1.0",5.7,29.3,20.3,0.5,2.6,37.4,"60-88",0.682,"85-147",0.578,"35-88",0.398,2012,41,"POR","University of Kansas",2,61,491,174,33,57,0.354,0.36,0.684,8,2.9,0.5,0.9,-0.9,-0.088,-8.8,-0.8
2012,"Sr","6-3","Tyshawn Taylor","Top 100 quality games:","Top 100:","27","88.1","4.6","6.8","103.1","27.9","53.0","56.5","0.7",7.1,30.5,23,0.6,2.4,42.9,"105-150",0.7,"124-239",0.519,"41-111",0.369,2012,41,"POR","University of Kansas",2,61,491,174,33,57,0.354,0.36,0.684,8,2.9,0.5,0.9,-0.9,-0.088,-8.8,-0.8
2012,"Sr","6-3","Tyshawn Taylor","Top 50 quality games:","Top 50:","19","90.2","4.6","6.4","100.7","28.6","51.3","54.5","0.8",7.9,30.5,22.5,0.6,2.2,41.6,"73-109",0.67,"91-184",0.495,"29-78",0.372,2012,41,"POR","University of Kansas",2,61,491,174,33,57,0.354,0.36,0.684,8,2.9,0.5,0.9,-0.9,-0.088,-8.8,-0.8
2012,"Fr","6-10","Anthony Davis","Kentucky","SEC","40","80.1","6.1","17.1","133.8","19.1","62.8","65.4","11.6",21.9,7.5,10,13.7,2.5,60.2,"144-203",0.709,"207-317",0.653,"3-20",0.15,2012,1,"NOH","University of Kentucky",7,466,16108,11059,4906,982,0.517,0.314,0.795,34.6,23.7,10.5,2.1,72,0.214,4.8,27.6
2012,"Fr","6-10","Anthony Davis","Conf. games:","Conf. games:","16","83.6","8.0","19.4","146.2","19.3","68.1","70.6","11.7",20.4,4.6,6.2,14.9,2.8,53.5,"59-77",0.766,"95-136",0.699,"2-8",0.25,2012,1,"NOH","University of Kentucky",7,466,16108,11059,4906,982,0.517,0.314,0.795,34.6,23.7,10.5,2.1,72,0.214,4.8,27.6
2012,"Fr","6-10","Anthony Davis","Top 100 quality games:","Top 100:","23","85.7","6.5","16.4","128.9","19.4","59.0","63.3","10.7",22.6,8.5,11.2,12.2,2.8,66.7,"95-130",0.731,"112-179",0.626,"2-16",0.125,2012,1,"NOH","University of Kentucky",7,466,16108,11059,4906,982,0.517,0.314,0.795,34.6,23.7,10.5,2.1,72,0.214,4.8,27.6
2012,"Fr","6-10","Anthony Davis","Top 50 quality games:","Top 50:","18","86.3","6.6","15.8","128.0","19.6","56.4","61.4","10.8",22.6,8.1,10.3,11.7,2.9,63.8,"77-104",0.74,"89-149",0.597,"2-14",0.143,2012,1,"NOH","University of Kentucky",7,466,16108,11059,4906,982,0.517,0.314,0.795,34.6,23.7,10.5,2.1,72,0.214,4.8,27.6
2012,"So","6-4","Doron Lamb","Kentucky","SEC","40","78.1","5.0","6.9","127.4","18.1","57.7","62.4","1.5",6.6,8.8,11.6,0.2,0.9,40.4,"123-149",0.826,"99-206",0.481,"76-163",0.466,2012,42,"MIL","University of Kentucky",2,100,1272,345,95,75,0.381,0.394,0.7,12.7,3.5,1,0.8,0.1,0.005,-5.9,-1.2
2012,"So","6-4","Doron Lamb","Conf. games:","Conf. games:","16","78.0","4.9","6.2","130.1","15.9","58.5","62.5","0.3",8,7.7,9.6,0,1,31.5,"35-41",0.854,"28-66",0.424,"32-64",0.5,2012,42,"MIL","University of Kentucky",2,100,1272,345,95,75,0.381,0.394,0.7,12.7,3.5,1,0.8,0.1,0.005,-5.9,-1.2
2012,"So","6-4","Doron Lamb","Top 100 quality games:","Top 100:","23","81.2","4.4","4.7","116.0","18.5","53.4","58.7","1.2",5.7,6.5,14.2,0.1,1,47.8,"77-99",0.778,"52-117",0.444,"39-90",0.433,2012,42,"MIL","University of Kentucky",2,100,1272,345,95,75,0.381,0.394,0.7,12.7,3.5,1,0.8,0.1,0.005,-5.9,-1.2
2012,"So","6-4","Doron Lamb","Top 50 quality games:","Top 50:","18","81.8","4.7","4.7","116.7","19.0","53.5","59.0","1.5",5.1,7,14.4,0.2,0.9,47.4,"64-81",0.79,"45-101",0.446,"31-70",0.443,2012,42,"MIL","University of Kentucky",2,100,1272,345,95,75,0.381,0.394,0.7,12.7,3.5,1,0.8,0.1,0.005,-5.9,-1.2
2012,"Fr","6-7","Michael Kidd-Gilchrist","Kentucky","SEC","40","77.8","3.8","6.3","111.8","21.3","51.1","57.0","10.3",14.6,10.8,19.6,2.8,1.9,58.9,"143-192",0.745,"147-275",0.535,"13-51",0.255,2012,2,"CHA","University of Kentucky",7,421,10697,3690,2353,501,0.477,0.277,0.714,25.4,8.8,5.6,1.2,21.2,0.095,-1.1,2.4
2012,"Fr","6-7","Michael Kidd-Gilchrist","Conf. games:","Conf. games:","16","79.5","3.3","5.6","105.6","21.6","43.2","50.5","10.2",18.2,12.5,19.2,3.2,2.5,56,"52-70",0.743,"51-109",0.468,"2-16",0.125,2012,2,"CHA","University of Kentucky",7,421,10697,3690,2353,501,0.477,0.277,0.714,25.4,8.8,5.6,1.2,21.2,0.095,-1.1,2.4
