"Yr","Cls","Ht","Player","Team","Conf","G.x","Min%","PRPG!","GBPM","ORtg","Usg","eFG","TS","OR","DR","Ast","TO","Blk","Stl","FTR","FT_raw","FT_pct","2P_raw","2P_pct","3P_raw","3P_pct","Draft_Yr","Pk","Tm","College","Yrs","G.y","MP","PTS","TRB","AST","FG_Perc","X3P_Perc","FT_Perc","MP_per_G","PTS_per_G_per_G","TRB_per_G_per_G","AST_per_G_per_G","WS_per_G","WS_per_48","BPM","VORP"
2013,"Sr","6-8","Devin Booker","Conf. games:","Conf. games:","18","86.1","4.3","4.2","108.9","23.9","52.5","56.1","11.2",16.1,6.9,14.4,4.2,1,55.2,"67-101",0.663,"96-177",0.542,"0-6",0,2015,13,"PHO","University of Kentucky",4,272,8945,5820,945,1154,0.437,0.354,0.854,32.9,21.4,3.5,4.2,9.8,0.053,-1.1,2
2013,"Sr","6-8","Devin Booker","Top 100 quality games:","Top 100:","15","82.5","4.4","4.7","107.4","24.9","53.0","56.3","13.3",15.2,4.7,16,4.7,0.9,51.3,"51-77",0.662,"78-144",0.542,"1-6",0.167,2015,13,"PHO","University of Kentucky",4,272,8945,5820,945,1154,0.437,0.354,0.854,32.9,21.4,3.5,4.2,9.8,0.053,-1.1,2
2013,"Sr","6-8","Devin Booker","Top 50 quality games:","Top 50:","10","79.0","4.1","4.5","102.5","26.6","49.5","53.1","14.3",16.5,3,15,5.3,0.8,54.5,"35-55",0.636,"50-98",0.51,"0-3",0,2015,13,"PHO","University of Kentucky",4,272,8945,5820,945,1154,0.437,0.354,0.854,32.9,21.4,3.5,4.2,9.8,0.053,-1.1,2
2013,"Jr","6-7","Andre Roberson","Colorado","P12","31","77.3","2.4","8.4","99.8","20.4","51.5","52.4","10.6",27.1,9.4,21.2,4.4,3.9,35.6,"54-98",0.551,"113-217",0.521,"19-58",0.328,2013,26,"MIN","University of Colorado",5,295,6651,1356,1188,257,0.482,0.257,0.467,22.5,4.6,4,0.9,12.7,0.092,0.6,4.4
2013,"Jr","6-7","Andre Roberson","Conf. games:","Conf. games:","16","76.0","1.7","7.5","93.9","19.1","48.9","50.3","9.7",26.8,6.7,23.5,3.7,4.2,26.1,"21-36",0.583,"51-100",0.51,"11-38",0.289,2013,26,"MIN","University of Colorado",5,295,6651,1356,1188,257,0.482,0.257,0.467,22.5,4.6,4,0.9,12.7,0.092,0.6,4.4
2013,"Jr","6-7","Andre Roberson","Top 100 quality games:","Top 100:","23","81.2","2.0","7.7","93.8","20.7","48.8","50.0","9.9",27.7,9.5,22.9,3.6,3.7,35,"39-72",0.542,"78-160",0.487,"15-46",0.326,2013,26,"MIN","University of Colorado",5,295,6651,1356,1188,257,0.482,0.257,0.467,22.5,4.6,4,0.9,12.7,0.092,0.6,4.4
2013,"Jr","6-7","Andre Roberson","Top 50 quality games:","Top 50:","10","87.9","2.8","7.6","96.6","21.0","48.0","48.4","9.9",23.9,8.2,17.6,2.9,3.3,32.7,"16-33",0.485,"38-78",0.487,"7-23",0.304,2013,26,"MIN","University of Colorado",5,295,6651,1356,1188,257,0.482,0.257,0.467,22.5,4.6,4,0.9,12.7,0.092,0.6,4.4
2013,"Sr","6-10","Colton Iverson","Colorado St.","MWC","33","74.7","4.4","7.4","114.1","24.5","58.9","59.6","13.2",26.4,10,17.2,2.8,0.9,73.9,"124-212",0.585,"169-287",0.589,"0-0",0,2013,53,"IND","Colorado State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Sr","6-10","Colton Iverson","Conf. games:","Conf. games:","16","78.0","4.4","7.0","110.2","25.2","60.6","59.8","13.9",26.5,8.9,19,2.5,1.2,89.1,"67-122",0.549,"83-137",0.606,"0-0",0,2013,53,"IND","Colorado State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Sr","6-10","Colton Iverson","Top 100 quality games:","Top 100:","17","78.1","4.9","7.0","110.7","25.3","55.2","57.0","14.6",27.6,7.8,17.4,3,0.7,67.3,"66-111",0.595,"91-165",0.552,"0-0",0,2013,53,"IND","Colorado State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Sr","6-10","Colton Iverson","Top 50 quality games:","Top 50:","11","80.2","4.1","5.4","102.4","24.8","47.1","51.9","13.5",27.6,8.7,18.1,3.5,0.3,72.1,"47-75",0.627,"49-104",0.471,"0-0",0,2013,53,"IND","Colorado State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Jr","6-1","Ray McCallum","Detroit","Horz","31","93.2","5.4","6.6","116.4","24.4","52.4","56.6","4.0",13.3,23.5,12.8,1.7,3,46.7,"138-193",0.715,"158-290",0.545,"39-123",0.317,2013,36,"SAC","University of Detroit Mercy",3,154,2808,920,306,368,0.408,0.335,0.711,18.2,6,2,2.4,2.1,0.035,-2.8,-0.6
2013,"Jr","6-1","Ray McCallum","Conf. games:","Conf. games:","16","92.7","5.5","7.8","120.4","24.0","56.6","59.7","4.5",14.5,21.7,12.7,2.3,3.2,49.3,"70-101",0.693,"92-153",0.601,"16-52",0.308,2013,36,"SAC","University of Detroit Mercy",3,154,2808,920,306,368,0.408,0.335,0.711,18.2,6,2,2.4,2.1,0.035,-2.8,-0.6
2013,"Jr","6-1","Ray McCallum","Top 100 quality games:","Top 100:","10","95.5","5.5","4.5","109.3","24.9","49.7","53.2","4.3",11,23.4,15.6,1.2,2.6,35.2,"36-51",0.706,"45-92",0.489,"18-53",0.34,2013,36,"SAC","University of Detroit Mercy",3,154,2808,920,306,368,0.408,0.335,0.711,18.2,6,2,2.4,2.1,0.035,-2.8,-0.6
2013,"Jr","6-1","Ray McCallum","Top 50 quality games:","Top 50:","5","95.5","7.7","7.0","122.9","23.5","57.6","59.8","4.0",12.5,23.5,10.6,0,1.6,29.2,"15-21",0.714,"25-45",0.556,"11-27",0.407,2013,36,"SAC","University of Detroit Mercy",3,154,2808,920,306,368,0.408,0.335,0.711,18.2,6,2,2.4,2.1,0.035,-2.8,-0.6
2013,"Sr","6-10","Mason Plumlee","Duke","ACC","36","86.7","5.2","9.0","113.1","25.1","59.9","62.8","9.8",23.3,11.5,19.2,4,1.7,68.8,"173-254",0.681,"221-369",0.599,"0-0",0,2013,22,"BRK","Duke University",6,471,10420,3989,2977,1029,0.57,0.074,0.565,22.1,8.5,6.3,2.2,31,0.143,2.4,11.6
2013,"Sr","6-10","Mason Plumlee","Conf. games:","Conf. games:","18","89.9","4.7","7.9","109.5","24.6","55.6","58.8","9.8",21.9,12.1,19.2,3.8,1.9,65.2,"80-122",0.656,"104-187",0.556,"0-0",0,2013,22,"BRK","Duke University",6,471,10420,3989,2977,1029,0.57,0.074,0.565,22.1,8.5,6.3,2.2,31,0.143,2.4,11.6
2013,"Sr","6-10","Mason Plumlee","Top 100 quality games:","Top 100:","23","89.1","5.3","7.7","112.2","23.7","58.1","61.7","9.4",20.5,9.8,18.5,3.2,1.6,67.2,"107-154",0.695,"133-229",0.581,"0-0",0,2013,22,"BRK","Duke University",6,471,10420,3989,2977,1029,0.57,0.074,0.565,22.1,8.5,6.3,2.2,31,0.143,2.4,11.6
2013,"Sr","6-10","Mason Plumlee","Top 50 quality games:","Top 50:","14","90.7","5.0","7.1","108.5","22.5","53.6","58.8","9.7",20.4,7.4,17.8,2.5,1.5,60.7,"62-85",0.729,"75-140",0.536,"0-0",0,2013,22,"BRK","Duke University",6,471,10420,3989,2977,1029,0.57,0.074,0.565,22.1,8.5,6.3,2.2,31,0.143,2.4,11.6
2013,"Sr","6-11","Ryan Kelly","Duke","ACC","23","46.1","4.5","9.5","121.1","20.8","53.5","58.6","6.9",14.3,11,9.7,5.4,1.4,40.1,"69-85",0.812,"61-129",0.473,"35-83",0.422,2013,48,"LAL","Duke University",4,163,3125,981,504,215,0.378,0.316,0.797,19.2,6,3.1,1.3,3,0.046,-2.2,-0.2
2013,"Sr","6-11","Ryan Kelly","Conf. games:","Conf. games:","5","17.8","7.7","20.6","149.0","26.3","75.0","78.3","8.5",18.2,16.8,10.5,3,1.4,58.3,"24-28",0.857,"12-23",0.522,"16-25",0.64,2013,48,"LAL","Duke University",4,163,3125,981,504,215,0.378,0.316,0.797,19.2,6,3.1,1.3,3,0.046,-2.2,-0.2
2013,"Sr","6-11","Ryan Kelly","Top 100 quality games:","Top 100:","14","47.3","4.5","8.0","114.9","19.9","50.0","56.1","5.6",14.5,9.1,10.2,5.8,1.1,46.1,"47-59",0.797,"37-82",0.451,"18-46",0.391,2013,48,"LAL","Duke University",4,163,3125,981,504,215,0.378,0.316,0.797,19.2,6,3.1,1.3,3,0.046,-2.2,-0.2
2013,"Sr","6-11","Ryan Kelly","Top 50 quality games:","Top 50:","9","49.3","4.7","8.3","114.1","20.2","53.1","58.6","3.9",13.1,11.6,12.5,7,0.8,44.4,"29-36",0.806,"25-51",0.49,"12-30",0.4,2013,48,"LAL","Duke University",4,163,3125,981,504,215,0.378,0.316,0.797,19.2,6,3.1,1.3,3,0.046,-2.2,-0.2
2013,"Sr","6-10","Erik Murphy","Florida","SEC","36","64.3","4.3","9.9","123.1","21.3","62.9","64.3","7.8",17.4,11,15.9,3.1,1.5,16,"40-51",0.784,"92-159",0.579,"72-159",0.453,2013,49,"CHI","University of Florida",1,24,62,6,8,2,0.231,0,0,2.6,0.3,0.3,0.1,-0.1,-0.055,-8.1,-0.1
2013,"Sr","6-10","Erik Murphy","Conf. games:","Conf. games:","18","68.6","4.2","9.9","120.0","21.1","64.7","66.5","5.0",18.4,10.1,17.7,3,1.7,15,"21-24",0.875,"39-69",0.565,"43-91",0.473,2013,49,"CHI","University of Florida",1,24,62,6,8,2,0.231,0,0,2.6,0.3,0.3,0.1,-0.1,-0.055,-8.1,-0.1
2013,"Sr","6-10","Erik Murphy","Top 100 quality games:","Top 100:","24","68.3","4.0","8.0","115.4","21.7","60.0","61.9","8.5",18,8.9,18.7,2.8,1,15.8,"28-34",0.824,"60-107",0.561,"46-108",0.426,2013,49,"CHI","University of Florida",1,24,62,6,8,2,0.231,0,0,2.6,0.3,0.3,0.1,-0.1,-0.055,-8.1,-0.1
2013,"Sr","6-10","Erik Murphy","Top 50 quality games:","Top 50:","10","69.3","3.8","7.0","112.4","21.3","59.1","61.2","9.1",16.7,3.9,18,3,0.7,9.7,"9-9",1,"25-49",0.51,"20-44",0.455,2013,49,"CHI","University of Florida",1,24,62,6,8,2,0.231,0,0,2.6,0.3,0.3,0.1,-0.1,-0.055,-8.1,-0.1
2013,"So","6-8","Otto Porter","Georgetown","BE","31","84.4","5.7","13.1","118.8","23.4","54.1","59.0","6.7",19,18.5,11.7,3,3.3,44.9,"122-157",0.777,"125-248",0.504,"43-102",0.422,2013,3,"WAS","Georgetown University",6,399,10747,4383,1989,593,0.483,0.405,0.793,26.9,11,5,1.5,29.1,0.13,2,10.7
2013,"So","6-8","Otto Porter","Conf. games:","Conf. games:","18","88.4","7.1","14.7","123.4","24.8","56.9","62.5","7.0",18.1,17.6,12.3,2.4,3.3,52.2,"88-109",0.807,"74-141",0.525,"30-68",0.441,2013,3,"WAS","Georgetown University",6,399,10747,4383,1989,593,0.483,0.405,0.793,26.9,11,5,1.5,29.1,0.13,2,10.7
2013,"So","6-8","Otto Porter","Top 100 quality games:","Top 100:","20","94.5","6.1","12.1","113.1","23.7","51.4","56.8","5.9",19.4,18.6,13.1,3,3,40.2,"80-99",0.808,"83-175",0.474,"29-71",0.408,2013,3,"WAS","Georgetown University",6,399,10747,4383,1989,593,0.483,0.405,0.793,26.9,11,5,1.5,29.1,0.13,2,10.7
2013,"So","6-8","Otto Porter","Top 50 quality games:","Top 50:","14","95.3","7.1","12.9","117.7","23.5","54.0","59.7","5.4",17.5,19.4,13.4,3.4,2.8,47.6,"63-78",0.808,"51-107",0.477,"25-57",0.439,2013,3,"WAS","Georgetown University",6,399,10747,4383,1989,593,0.483,0.405,0.793,26.9,11,5,1.5,29.1,0.13,2,10.7
2013,"So","6-5","Kentavious Caldwell-Pope","Georgia","SEC","32","83.5","5.1","11.6","112.7","27.2","53.0","57.9","4.3",19.7,16.8,13.8,1.9,3.8,39.3,"135-169",0.799,"102-205",0.498,"84-225",0.373,2013,8,"DET","University of Georgia",6,470,13981,5595,1566,767,0.412,0.345,0.799,29.7,11.9,3.3,1.6,23.8,0.082,0.1,7.2
2013,"So","6-5","Kentavious Caldwell-Pope","Conf. games:","Conf. games:","18","84.0","5.5","11.8","113.8","26.9","54.0","59.5","3.6",18.7,15.8,14.9,2.2,3.7,39.6,"78-93",0.839,"55-115",0.478,"48-120",0.4,2013,8,"DET","University of Georgia",6,470,13981,5595,1566,767,0.412,0.345,0.799,29.7,11.9,3.3,1.6,23.8,0.082,0.1,7.2
2013,"So","6-5","Kentavious Caldwell-Pope","Top 100 quality games:","Top 100:","17","84.6","5.8","10.0","109.6","29.8","49.4","54.2","5.6",20.8,17.4,12.9,1.5,2.7,32.7,"68-84",0.81,"49-118",0.415,"52-139",0.374,2013,8,"DET","University of Georgia",6,470,13981,5595,1566,767,0.412,0.345,0.799,29.7,11.9,3.3,1.6,23.8,0.082,0.1,7.2
2013,"So","6-5","Kentavious Caldwell-Pope","Top 50 quality games:","Top 50:","8","84.3","4.8","7.6","103.4","27.6","51.4","54.0","3.0",17,18.5,16.7,0.9,3.2,24.3,"19-26",0.731,"22-53",0.415,"22-54",0.407,2013,8,"DET","University of Georgia",6,470,13981,5595,1566,767,0.412,0.345,0.799,29.7,11.9,3.3,1.6,23.8,0.082,0.1,7.2
2013,"Jr","7-0","Kelly Olynyk","Gonzaga","WCC","31","60.3","5.6","12.9","123.5","30.4","64.4","67.8","11.8",20.1,15.1,18.4,5.1,1.6,50.5,"131-168",0.78,"201-304",0.661,"9-29",0.31,2013,13,"DAL","Gonzaga University",6,433,9347,4287,2116,818,0.478,0.367,0.765,21.6,9.9,4.9,1.9,24.9,0.128,1.4,8.1
2013,"Jr","7-0","Kelly Olynyk","Conf. games:","Conf. games:","16","66.7","6.2","16.2","130.1","30.6","70.5","72.7","11.0",20,18.2,18.1,6.7,1.8,54.8,"71-92",0.772,"108-154",0.701,"7-14",0.5,2013,13,"DAL","Gonzaga University",6,433,9347,4287,2116,818,0.478,0.367,0.765,21.6,9.9,4.9,1.9,24.9,0.128,1.4,8.1
2013,"Jr","7-0","Kelly Olynyk","Top 100 quality games:","Top 100:","16","71.4","6.4","11.5","120.8","32.1","64.7","67.7","11.7",19.2,13.5,19.7,4,1.4,48.5,"72-94",0.766,"118-176",0.67,"5-18",0.278,2013,13,"DAL","Gonzaga University",6,433,9347,4287,2116,818,0.478,0.367,0.765,21.6,9.9,4.9,1.9,24.9,0.128,1.4,8.1
2013,"Jr","7-0","Kelly Olynyk","Top 50 quality games:","Top 50:","10","72.5","5.9","8.2","111.2","34.8","57.0","60.9","12.8",18.3,13.1,20.2,3.6,1.3,50,"47-64",0.734,"70-114",0.614,"2-14",0.143,2013,13,"DAL","Gonzaga University",6,433,9347,4287,2116,818,0.478,0.367,0.765,21.6,9.9,4.9,1.9,24.9,0.128,1.4,8.1
2013,"So","7-0","Cody Zeller","Indiana","B10","36","73.3","5.4","11.2","119.4","26.5","56.2","62.3","12.4",18.7,9.4,17.1,4.4,2.1,73.2,"196-259",0.757,"199-352",0.565,"0-2",0,2013,4,"CHA","Indiana University",6,361,8272,2969,2085,495,0.511,0.263,0.74,22.9,8.2,5.8,1.4,24.1,0.14,0.8,5.9
2013,"So","7-0","Cody Zeller","Conf. games:","Conf. games:","18","77.1","5.9","11.3","116.3","27.7","53.6","60.6","11.7",18.6,9.6,17.8,4.3,2.3,68.2,"102-131",0.779,"103-192",0.536,"0-0",0,2013,4,"CHA","Indiana University",6,361,8272,2969,2085,495,0.511,0.263,0.74,22.9,8.2,5.8,1.4,24.1,0.14,0.8,5.9
2013,"So","7-0","Cody Zeller","Top 100 quality games:","Top 100:","22","81.1","6.5","10.7","117.8","26.7","52.6","60.1","11.2",18.3,9.6,15.7,3.5,1.8,67.6,"132-167",0.79,"130-247",0.526,"0-0",0,2013,4,"CHA","Indiana University",6,361,8272,2969,2085,495,0.511,0.263,0.74,22.9,8.2,5.8,1.4,24.1,0.14,0.8,5.9
2013,"So","7-0","Cody Zeller","Top 50 quality games:","Top 50:","19","82.1","6.6","10.5","118.6","25.7","52.8","59.8","10.9",17.6,8.9,14.8,3.5,1.7,66.8,"111-143",0.776,"113-214",0.528,"0-0",0,2013,4,"CHA","Indiana University",6,361,8272,2969,2085,495,0.511,0.263,0.74,22.9,8.2,5.8,1.4,24.1,0.14,0.8,5.9
2013,"Jr","6-5","Victor Oladipo","Indiana","B10","36","70.4","4.9","13.2","122.7","22.6","64.8","67.1","11.7",14,15.2,21.1,2.8,4.6,42.8,"97-130",0.746,"152-236",0.644,"30-68",0.441,2013,2,"ORL","Indiana University",6,402,13360,7028,1859,1589,0.443,0.352,0.793,33.2,17.5,4.6,4,24.2,0.087,1.1,10.4
2013,"Jr","6-5","Victor Oladipo","Conf. games:","Conf. games:","18","72.6","5.7","13.1","123.1","23.3","62.3","65.8","12.2",14.3,15.9,20.4,2.8,4.2,40.9,"52-65",0.8,"75-125",0.6,"16-34",0.471,2013,2,"ORL","Indiana University",6,402,13360,7028,1859,1589,0.443,0.352,0.793,33.2,17.5,4.6,4,24.2,0.087,1.1,10.4
2013,"Jr","6-5","Victor Oladipo","Top 100 quality games:","Top 100:","22","75.4","5.6","11.8","120.1","22.5","61.5","64.5","11.1",12.7,13.2,19.7,2.9,3.8,38.2,"60-78",0.769,"100-162",0.617,"17-42",0.405,2013,2,"ORL","Indiana University",6,402,13360,7028,1859,1589,0.443,0.352,0.793,33.2,17.5,4.6,4,24.2,0.087,1.1,10.4
2013,"Jr","6-5","Victor Oladipo","Top 50 quality games:","Top 50:","19","78.1","5.9","12.0","119.9","22.4","61.9","65.0","10.1",12.6,12.4,20.1,2.9,4.1,38.9,"56-72",0.778,"92-147",0.626,"15-38",0.395,2013,2,"ORL","Indiana University",6,402,13360,7028,1859,1589,0.443,0.352,0.793,33.2,17.5,4.6,4,24.2,0.087,1.1,10.4
2013,"Fr","6-5","Ben McLemore","Kansas","B12","37","79.1","4.7","8.9","118.7","22.0","58.6","63.3","5.0",12.3,12.6,17.2,2.2,1.8,34.5,"120-138",0.87,"125-226",0.553,"73-174",0.42,2013,7,"SAC","University of Kansas",6,368,8725,3239,909,407,0.417,0.353,0.783,23.7,8.8,2.5,1.1,4.6,0.025,-2.8,-1.7
2013,"Fr","6-5","Ben McLemore","Conf. games:","Conf. games:","18","82.2","5.4","10.4","122.5","22.3","61.3","65.5","5.0",12,13.3,17.2,2.4,2,36.8,"64-75",0.853,"65-116",0.56,"40-88",0.455,2013,7,"SAC","University of Kansas",6,368,8725,3239,909,407,0.417,0.353,0.783,23.7,8.8,2.5,1.1,4.6,0.025,-2.8,-1.7
2013,"Fr","6-5","Ben McLemore","Top 100 quality games:","Top 100:","25","80.6","4.9","8.7","118.3","20.7","62.2","66.0","4.7",11,9.5,20.2,2.1,1.8,27.4,"66-73",0.904,"80-152",0.526,"57-114",0.5,2013,7,"SAC","University of Kansas",6,368,8725,3239,909,407,0.417,0.353,0.783,23.7,8.8,2.5,1.1,4.6,0.025,-2.8,-1.7
2013,"Fr","6-5","Ben McLemore","Top 50 quality games:","Top 50:","15","83.0","4.8","7.3","116.7","19.6","62.0","65.4","3.6",10.6,9.9,21.3,2.2,1.3,21,"32-34",0.941,"48-89",0.539,"35-73",0.479,2013,7,"SAC","University of Kansas",6,368,8725,3239,909,407,0.417,0.353,0.783,23.7,8.8,2.5,1.1,4.6,0.025,-2.8,-1.7
2013,"Sr","7-0","Jeff Withey","Kansas","B12","37","76.0","3.8","11.2","113.7","21.0","58.3","62.1","8.8",20.9,6.2,17.8,13.7,1.4,60.4,"137-192",0.714,"184-317",0.58,"1-1",1,2013,39,"POR","University of Kansas",5,206,2072,666,518,64,0.525,0.143,0.716,10.1,3.2,2.5,0.3,6.8,0.157,0.6,1.4
2013,"Sr","7-0","Jeff Withey","Conf. games:","Conf. games:","18","78.2","4.2","11.1","116.9","20.2","60.5","63.9","9.3",21.1,5.3,17.4,10.6,1.8,76.2,"76-109",0.697,"85-142",0.599,"1-1",1,2013,39,"POR","University of Kansas",5,206,2072,666,518,64,0.525,0.143,0.716,10.1,3.2,2.5,0.3,6.8,0.157,0.6,1.4
2013,"Sr","7-0","Jeff Withey","Top 100 quality games:","Top 100:","25","77.9","3.8","10.1","110.0","21.3","54.8","59.3","9.2",20.4,7.4,18.9,12,1.7,60.3,"94-132",0.712,"120-219",0.548,"0-0",0,2013,39,"POR","University of Kansas",5,206,2072,666,518,64,0.525,0.143,0.716,10.1,3.2,2.5,0.3,6.8,0.157,0.6,1.4
2013,"Sr","7-0","Jeff Withey","Top 50 quality games:","Top 50:","15","81.0","3.9","8.4","107.6","21.7","54.5","60.3","9.3",21.1,5.5,21.8,9.4,1.5,69.7,"68-92",0.739,"72-132",0.545,"0-0",0,2013,39,"POR","University of Kansas",5,206,2072,666,518,64,0.525,0.143,0.716,10.1,3.2,2.5,0.3,6.8,0.157,0.6,1.4
2013,"Fr","6-4","Archie Goodwin","Kentucky","SEC","33","78.8","2.8","1.2","96.9","27.2","46.4","50.9","5.6",10.4,16.8,21,1.4,2.1,59.4,"135-212",0.637,"140-293",0.478,"17-64",0.266,2013,29,"OKC","University of Kentucky",4,165,2396,1040,331,206,0.429,0.236,0.7,14.5,6.3,2,1.2,1.1,0.022,-4.2,-1.3
2013,"Fr","6-4","Archie Goodwin","Conf. games:","Conf. games:","18","79.0","2.0","-1.3","88.8","27.2","42.6","46.3","6.3",7.9,13.6,21.5,1,2.2,56.1,"63-110",0.573,"73-158",0.462,"7-38",0.184,2013,29,"OKC","University of Kentucky",4,165,2396,1040,331,206,0.429,0.236,0.7,14.5,6.3,2,1.2,1.1,0.022,-4.2,-1.3
2013,"Fr","6-4","Archie Goodwin","Top 100 quality games:","Top 100:","17","82.6","2.4","0.5","89.5","26.8","43.5","48.1","3.8",10.2,17.5,22.2,0.8,2.1,59.1,"67-110",0.609,"66-151",0.437,"10-35",0.286,2013,29,"OKC","University of Kentucky",4,165,2396,1040,331,206,0.429,0.236,0.7,14.5,6.3,2,1.2,1.1,0.022,-4.2,-1.3
2013,"Fr","6-4","Archie Goodwin","Top 50 quality games:","Top 50:","9","84.7","2.5","0.5","87.7","27.2","43.0","48.0","3.1",11.7,18.4,24.7,1.4,2.4,55,"35-55",0.636,"34-82",0.415,"6-18",0.333,2013,29,"OKC","University of Kentucky",4,165,2396,1040,331,206,0.429,0.236,0.7,14.5,6.3,2,1.2,1.1,0.022,-4.2,-1.3
2013,"Fr","6-10","Nerlens Noel","Kentucky","SEC","24","57.5","2.8","11.2","109.0","18.2","59.0","58.3","10.4",22.3,9.5,19.1,13.2,3.9,62.7,"55-104",0.529,"98-166",0.59,"0-0",0,2013,6,"NOH","University of Kentucky",5,300,6850,2445,1940,365,0.523,0.25,0.631,22.8,8.2,6.5,1.2,16.6,0.117,1.6,6.3
2013,"Fr","6-10","Nerlens Noel","Conf. games:","Conf. games:","11","51.4","2.9","11.3","107.9","17.4","63.8","61.2","9.0",21.8,8.6,21.3,15.1,2.6,81.2,"29-56",0.518,"44-69",0.638,"0-0",0,2013,6,"NOH","University of Kentucky",5,300,6850,2445,1940,365,0.523,0.25,0.631,22.8,8.2,6.5,1.2,16.6,0.117,1.6,6.3
2013,"Fr","6-10","Nerlens Noel","Top 100 quality games:","Top 100:","11","53.5","2.3","10.3","98.1","18.2","50.0","49.6","9.6",21,7.2,16.2,10.9,4.3,55.8,"22-48",0.458,"43-86",0.5,"0-0",0,2013,6,"NOH","University of Kentucky",5,300,6850,2445,1940,365,0.523,0.25,0.631,22.8,8.2,6.5,1.2,16.6,0.117,1.6,6.3
2013,"Fr","6-10","Nerlens Noel","Top 50 quality games:","Top 50:","6","54.5","2.1","9.1","96.8","16.6","48.8","49.2","8.3",19.3,5.2,16.7,12.6,3.4,61,"12-25",0.48,"20-41",0.488,"0-0",0,2013,6,"NOH","University of Kentucky",5,300,6850,2445,1940,365,0.523,0.25,0.631,22.8,8.2,6.5,1.2,16.6,0.117,1.6,6.3
2013,"Sr","6-7","James Ennis","Long Beach St.","BW","31","83.5","3.9","6.2","111.0","24.0","55.9","61.0","6.3",15.5,14.2,21,4.1,3.1,37.3,"110-129",0.853,"114-198",0.576,"53-148",0.358,2013,50,"ATL","California State University, Long Beach",5,278,5715,1801,883,245,0.457,0.357,0.793,20.6,6.5,3.2,0.9,11.7,0.098,-0.6,2
2013,"Sr","6-7","James Ennis","Conf. games:","Conf. games:","18","82.6","4.3","9.0","119.1","23.7","62.7","67.5","5.7",15.6,14.2,21.6,3.9,4.1,46,"74-87",0.851,"69-101",0.683,"33-88",0.375,2013,50,"ATL","California State University, Long Beach",5,278,5715,1801,883,245,0.457,0.357,0.793,20.6,6.5,3.2,0.9,11.7,0.098,-0.6,2
2013,"Sr","6-7","James Ennis","Top 100 quality games:","Top 100:","9","83.1","2.6","1.9","92.2","24.4","45.9","50.4","4.6",16,17.1,20.7,4.4,1.7,20.7,"21-23",0.913,"30-67",0.448,"14-44",0.318,2013,50,"ATL","California State University, Long Beach",5,278,5715,1801,883,245,0.457,0.357,0.793,20.6,6.5,3.2,0.9,11.7,0.098,-0.6,2
2013,"Sr","6-7","James Ennis","Top 50 quality games:","Top 50:","6","82.5","2.6","1.9","92.6","24.0","46.9","50.5","3.5",13.5,13.7,18.4,4,2.2,16.3,"12-13",0.923,"21-49",0.429,"11-31",0.355,2013,50,"ATL","California State University, Long Beach",5,278,5715,1801,883,245,0.457,0.357,0.793,20.6,6.5,3.2,0.9,11.7,0.098,-0.6,2
2013,"Jr","6-11","Gorgui Dieng","Louisville","BE","33","63.1","3.6","10.0","112.6","18.2","53.4","56.2","12.9",22.1,12.3,18.9,9.4,2.6,47.9,"73-112",0.652,"125-234",0.534,"0-0",0,2013,21,"UTA","University of Louisville",6,452,10248,3594,2812,629,0.505,0.332,0.79,22.7,8,6.2,1.4,24.4,0.114,1.6,9.2
2013,"Jr","6-11","Gorgui Dieng","Conf. games:","Conf. games:","18","82.3","3.8","10.6","109.1","19.5","51.7","56.0","12.7",23.8,11.3,19.8,9.3,2.6,53.8,"53-77",0.688,"74-143",0.517,"0-0",0,2013,21,"UTA","University of Louisville",6,452,10248,3594,2812,629,0.505,0.332,0.79,22.7,8,6.2,1.4,24.4,0.114,1.6,9.2
2013,"Jr","6-11","Gorgui Dieng","Top 100 quality games:","Top 100:","24","71.4","3.5","9.1","109.5","17.6","52.1","54.7","11.7",21.8,13.6,19.5,9.4,2.3,46.7,"50-79",0.633,"88-169",0.521,"0-0",0,2013,21,"UTA","University of Louisville",6,452,10248,3594,2812,629,0.505,0.332,0.79,22.7,8,6.2,1.4,24.4,0.114,1.6,9.2
2013,"Jr","6-11","Gorgui Dieng","Top 50 quality games:","Top 50:","18","72.7","3.5","8.7","107.3","18.4","51.5","53.6","11.5",21.4,14.9,19.7,8.5,2.4,48.5,"38-64",0.594,"68-132",0.515,"0-0",0,2013,21,"UTA","University of Louisville",6,452,10248,3594,2812,629,0.505,0.332,0.79,22.7,8,6.2,1.4,24.4,0.114,1.6,9.2
2013,"Sr","6-0","Peyton Siva","Louisville","BE","40","76.7","3.1","7.1","105.0","21.1","45.9","51.3","1.1",7.6,34.3,24,0.6,4.3,28.5,"85-98",0.867,"101-212",0.476,"38-132",0.288,2013,56,"DET","University of Louisville",1,24,224,54,14,34,0.316,0.28,0.733,9.3,2.3,0.6,1.4,-0.2,-0.032,-7.3,-0.3
